candidate_id,compute_low,compute_base,compute_high,factor_registry_version,formula_version,compute_measure_class,compute_unit,branch_id,canon_id,model_role,flores_code,script_code,evidence_status,benchmark_profile_id,tokenization_measurement_set_sha256,measurement_profile_registry_file_sha256,measurement_profile_set_hash,direct_measurement_row_hash,source_reference_tokens,target_ratio_low,target_ratio_base,target_ratio_high,target_expansion_E_base,target_fragmentation_P_base,target_codepoint_length_L_base,working_token_fragmentation_F_base,fit_low,fit_base,fit_high,fot_low,fot_base,fot_high,frt_low,frt_base,frt_high,terminology_entries_low,terminology_entries_base,terminology_entries_high,weighted_document_object_units_low,weighted_document_object_units_base,weighted_document_object_units_high,audio_program_minutes_low,audio_program_minutes_base,audio_program_minutes_high,caption_cues_low,caption_cues_base,caption_cues_high,signed_program_minutes_low,signed_program_minutes_base,signed_program_minutes_high
STD-MF-ace_Arab-400K-CAPTIONS,4859224.353458,11031675.225607,23251594.32042,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,captions,CANON-400K,primary_measured_feature,ace_Arab,Arab,MEASURED_COMMON_BENCHMARK,flores:ace_Arab,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,e9a20b67ac3644d9b1167c06743db42640d622bac284fbfe886c6aedca91b8c1,400000,2.376541627,2.586454271,2.752610384,3.772937974,0.685527907,0.845967901,3.057390557,3185842.542814,6148985.063291,11104702.90666,1278320.145564,2676108.453916,5652803.10656,395061.66508,2206581.7084,6494088.3072,400,1600,4800,1400,6660,23400,,,,65355,129323,261498,,,
STD-MF-ace_Arab-400K-NAMED-SIGN,6285149.329658,12066256.934007,25453682.62762,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,named_sign,CANON-400K,primary_measured_feature,ace_Arab,Arab,MEASURED_COMMON_BENCHMARK,flores:ace_Arab,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,e9a20b67ac3644d9b1167c06743db42640d622bac284fbfe886c6aedca91b8c1,400000,2.376541627,2.586454271,2.752610384,3.772937974,0.685527907,0.845967901,3.057390557,3708681.700754,6666275.917491,12205747.06026,1801159.303504,3193399.308116,6753847.26016,775308.3254,2206581.7084,6494088.3072,400,1600,4800,1400,6660,23400,,,,,,,2583.441,7138.614,18827.855
STD-MF-ace_Arab-400K-COMPLETE-ACCESS,9068288.284914,18749018.098987,40940541.82506,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,complete_access,CANON-400K,primary_measured_feature,ace_Arab,Arab,MEASURED_COMMON_BENCHMARK,flores:ace_Arab,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,e9a20b67ac3644d9b1167c06743db42640d622bac284fbfe886c6aedca91b8c1,400000,2.376541627,2.586454271,2.752610384,3.772937974,0.685527907,0.845967901,3.057390557,5916769.165054,10044021.042691,18093923.67466,2073075.79922,4758313.699876,11199084.13632,1078443.32064,3946683.35642,11647534.01408,400,1600,4800,1400,6660,23400,3229.301,5948.845,10459.919,65355,129323,261498,2583.441,7138.614,18827.855
STD-MF-ace_Latn-025K-TEXT,213352.098175,401868.359559,895044.830306,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,text,CANON-025K,primary_measured_feature,ace_Latn,Latn,MEASURED_COMMON_BENCHMARK,flores:ace_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,1b2bb0c96d57ca43938f58c310eeea0b900eb7659eec497eed351fda77d7785a,25000,1.632459988,1.794680303,1.9454534,1.994334486,0.899889319,1.075663428,1.668440384,145569.528529,255516.518273,463590.359306,49032.569646,73101.841287,163204.471,18750,73250,268250,25,100,300,87.5,416.25,1462.5,,,,,,,,,
STD-MF-ace_Latn-025K-ACCESSIBLE-PUBLICATION,218002.098175,427305.859559,1101044.830306,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,accessible_publication,CANON-025K,primary_measured_feature,ace_Latn,Latn,MEASURED_COMMON_BENCHMARK,flores:ace_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,1b2bb0c96d57ca43938f58c310eeea0b900eb7659eec497eed351fda77d7785a,25000,1.632459988,1.794680303,1.9454534,1.994334486,0.899889319,1.075663428,1.668440384,148394.528529,267641.518273,530090.359306,49860.694646,79133.091287,217704.471,19746.875,80531.25,353250,25,100,300,87.5,416.25,1462.5,,,,,,,,,
STD-MF-ace_Latn-025K-AUDIO,309784.777479,541726.031906,1155294.704306,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,audio,CANON-025K,primary_measured_feature,ace_Latn,Latn,MEASURED_COMMON_BENCHMARK,flores:ace_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,1b2bb0c96d57ca43938f58c310eeea0b900eb7659eec497eed351fda77d7785a,25000,1.632459988,1.794680303,1.9454534,1.994334486,0.899889319,1.075663428,1.668440384,228692.527929,350250.533423,587113.029306,54054.94961,92298.644317,226704.4395,27037.29994,99176.854166,341477.2355,25,100,300,87.5,416.25,1462.5,138.639,257.985,462.045,,,,,,
STD-MF-ace_Latn-025K-CAPTIONS,233757.848025,536469.382284,1186862.840306,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,captions,CANON-025K,primary_measured_feature,ace_Latn,Latn,MEASURED_COMMON_BENCHMARK,flores:ace_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,1b2bb0c96d57ca43938f58c310eeea0b900eb7659eec497eed351fda77d7785a,25000,1.632459988,1.794680303,1.9454534,1.994334486,0.899889319,1.075663428,1.668440384,155772.403454,300383.525848,560863.029306,55154.294601,117968.848862,260477.141,22831.14997,118117.007575,365522.67,25,100,300,87.5,416.25,1462.5,,,,2806,5609,11552,,,
STD-MF-ace_Latn-025K-NAMED-SIGN,294975.097575,581336.389859,1284135.510306,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,named_sign,CANON-025K,primary_measured_feature,ace_Latn,Latn,MEASURED_COMMON_BENCHMARK,flores:ace_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,1b2bb0c96d57ca43938f58c310eeea0b900eb7659eec497eed351fda77d7785a,25000,1.632459988,1.794680303,1.9454534,1.994334486,0.899889319,1.075663428,1.668440384,178218.728289,322817.029635,609499.364306,77600.619436,140402.352649,309113.476,39155.74985,118117.007575,365522.67,25,100,300,87.5,416.25,1462.5,,,,,,,110.911,309.582,831.681
STD-MF-ace_Latn-025K-COMPLETE-ACCESS,416463.526729,881232.584931,2042203.394306,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,complete_access,CANON-025K,primary_measured_feature,ace_Latn,Latn,MEASURED_COMMON_BENCHMARK,flores:ace_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,1b2bb0c96d57ca43938f58c310eeea0b900eb7659eec497eed351fda77d7785a,25000,1.632459988,1.794680303,1.9454534,1.994334486,0.899889319,1.075663428,1.668440384,274369.602614,474543.05236,896794.704306,89572.849355,210497.413254,524386.1145,52521.07476,196192.119316,621022.5755,25,100,300,87.5,416.25,1462.5,138.639,257.985,462.045,2806,5609,11552,110.911,309.582,831.681
STD-MF-ace_Latn-100K-TEXT,853408.3927,1607473.438238,3580179.321225,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,text,CANON-100K,primary_measured_feature,ace_Latn,Latn,MEASURED_COMMON_BENCHMARK,flores:ace_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,1b2bb0c96d57ca43938f58c310eeea0b900eb7659eec497eed351fda77d7785a,100000,1.632459988,1.794680303,1.9454534,1.994334486,0.899889319,1.075663428,1.668440384,582278.114116,1022066.073091,1854361.437225,196130.278584,292407.365147,652817.884,75000,293000,1073000,100,400,1200,350,1665,5850,,,,,,,,,
STD-MF-ace_Latn-100K-ACCESSIBLE-PUBLICATION,872008.3927,1709223.438238,4404179.321225,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,accessible_publication,CANON-100K,primary_measured_feature,ace_Latn,Latn,MEASURED_COMMON_BENCHMARK,flores:ace_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,1b2bb0c96d57ca43938f58c310eeea0b900eb7659eec497eed351fda77d7785a,100000,1.632459988,1.794680303,1.9454534,1.994334486,0.899889319,1.075663428,1.668440384,593578.114116,1070566.073091,2120361.437225,199442.778584,316532.365147,870817.884,78987.5,322125,1413000,100,400,1200,350,1665,5850,,,,,,,,,
STD-MF-ace_Latn-100K-AUDIO,1239139.109916,2166904.127623,4621178.817225,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,audio,CANON-100K,primary_measured_feature,ace_Latn,Latn,MEASURED_COMMON_BENCHMARK,flores:ace_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,1b2bb0c96d57ca43938f58c310eeea0b900eb7659eec497eed351fda77d7785a,100000,1.632459988,1.794680303,1.9454534,1.994334486,0.899889319,1.075663428,1.668440384,914770.111716,1401002.133691,2348452.117225,216219.79844,369194.577267,906817.758,108149.19976,396707.416665,1365908.942,100,400,1200,350,1665,5850,554.556,1031.941,1848.181,,,,,,
STD-MF-ace_Latn-100K-CAPTIONS,935031.3921,2145877.529138,4747451.361225,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,captions,CANON-100K,primary_measured_feature,ace_Latn,Latn,MEASURED_COMMON_BENCHMARK,flores:ace_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,1b2bb0c96d57ca43938f58c310eeea0b900eb7659eec497eed351fda77d7785a,100000,1.632459988,1.794680303,1.9454534,1.994334486,0.899889319,1.075663428,1.668440384,623089.613816,1201534.103391,2243452.117225,220617.178404,471875.395447,1041908.564,91324.59988,472468.0303,1462090.68,100,400,1200,350,1665,5850,,,,11224,22434,46205,,,
STD-MF-ace_Latn-100K-NAMED-SIGN,1179900.3903,2325345.559438,5136542.041225,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,named_sign,CANON-100K,primary_measured_feature,ace_Latn,Latn,MEASURED_COMMON_BENCHMARK,flores:ace_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,1b2bb0c96d57ca43938f58c310eeea0b900eb7659eec497eed351fda77d7785a,100000,1.632459988,1.794680303,1.9454534,1.994334486,0.899889319,1.075663428,1.668440384,712874.913156,1291268.118541,2437997.457225,310402.477744,561609.410597,1236453.904,156622.9994,472468.0303,1462090.68,100,400,1200,350,1665,5850,,,,,,,443.645,1238.329,3326.725
STD-MF-ace_Latn-100K-COMPLETE-ACCESS,1665854.106916,3524930.339723,8168813.577225,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,complete_access,CANON-100K,primary_measured_feature,ace_Latn,Latn,MEASURED_COMMON_BENCHMARK,flores:ace_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,1b2bb0c96d57ca43938f58c310eeea0b900eb7659eec497eed351fda77d7785a,100000,1.632459988,1.794680303,1.9454534,1.994334486,0.899889319,1.075663428,1.668440384,1097478.410456,1898172.209441,3587178.817225,358291.39742,841989.653017,2097544.458,210084.29904,784768.477265,2484090.302,100,400,1200,350,1665,5850,554.556,1031.941,1848.181,11224,22434,46205,443.645,1238.329,3326.725
STD-MF-ace_Latn-400K-TEXT,3413633.570802,6429893.752951,14320717.2849,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,text,CANON-400K,primary_measured_feature,ace_Latn,Latn,MEASURED_COMMON_BENCHMARK,flores:ace_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,1b2bb0c96d57ca43938f58c310eeea0b900eb7659eec497eed351fda77d7785a,400000,1.632459988,1.794680303,1.9454534,1.994334486,0.899889319,1.075663428,1.668440384,2329112.456466,4088264.292363,7417445.7489,784521.114336,1169629.460588,2611271.536,300000,1172000,4292000,400,1600,4800,1400,6660,23400,,,,,,,,,
STD-MF-ace_Latn-400K-ACCESSIBLE-PUBLICATION,3488033.570802,6836893.752951,17616717.2849,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,accessible_publication,CANON-400K,primary_measured_feature,ace_Latn,Latn,MEASURED_COMMON_BENCHMARK,flores:ace_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,1b2bb0c96d57ca43938f58c310eeea0b900eb7659eec497eed351fda77d7785a,400000,1.632459988,1.794680303,1.9454534,1.994334486,0.899889319,1.075663428,1.668440384,2374312.456466,4282264.292363,8481445.7489,797771.114336,1266129.460588,3483271.536,315950,1288500,5652000,400,1600,4800,1400,6660,23400,,,,,,,,,
STD-MF-ace_Latn-400K-AUDIO,4956556.439666,8667616.510491,18484715.2689,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,audio,CANON-400K,primary_measured_feature,ace_Latn,Latn,MEASURED_COMMON_BENCHMARK,flores:ace_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,1b2bb0c96d57ca43938f58c310eeea0b900eb7659eec497eed351fda77d7785a,400000,1.632459988,1.794680303,1.9454534,1.994334486,0.899889319,1.075663428,1.668440384,3659080.446866,5604008.534763,9393808.4689,864879.19376,1476778.309068,3627271.032,432596.79904,1586829.66666,5463635.768,400,1600,4800,1400,6660,23400,2218.225,4127.765,7392.723,,,,,,
STD-MF-ace_Latn-400K-CAPTIONS,3740125.568402,8583510.116551,18989805.4449,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,captions,CANON-400K,primary_measured_feature,ace_Latn,Latn,MEASURED_COMMON_BENCHMARK,flores:ace_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,1b2bb0c96d57ca43938f58c310eeea0b900eb7659eec497eed351fda77d7785a,400000,1.632459988,1.794680303,1.9454534,1.994334486,0.899889319,1.075663428,1.668440384,2492358.455266,4806136.413563,8973808.4689,882468.713616,1887501.581788,4167634.256,365298.39952,1889872.1212,5848362.72,400,1600,4800,1400,6660,23400,,,,44893,89735,184819,,,
STD-MF-ace_Latn-400K-NAMED-SIGN,4719601.561202,9301382.237751,20546168.1649,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,named_sign,CANON-400K,primary_measured_feature,ace_Latn,Latn,MEASURED_COMMON_BENCHMARK,flores:ace_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,1b2bb0c96d57ca43938f58c310eeea0b900eb7659eec497eed351fda77d7785a,400000,1.632459988,1.794680303,1.9454534,1.994334486,0.899889319,1.075663428,1.668440384,2851499.652626,5165072.474163,9751989.8289,1241609.910976,2246437.642388,4945815.616,626491.9976,1889872.1212,5848362.72,400,1600,4800,1400,6660,23400,,,,,,,1774.58,4953.318,13306.901
STD-MF-ace_Latn-400K-COMPLETE-ACCESS,6663416.427666,14099721.358891,32675254.3089,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,complete_access,CANON-400K,primary_measured_feature,ace_Latn,Latn,MEASURED_COMMON_BENCHMARK,flores:ace_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,1b2bb0c96d57ca43938f58c310eeea0b900eb7659eec497eed351fda77d7785a,400000,1.632459988,1.794680303,1.9454534,1.994334486,0.899889319,1.075663428,1.668440384,4389913.641826,7592688.837763,14348715.2689,1433165.58968,3367958.612068,8390177.832,840337.19616,3139073.90906,9936361.208,400,1600,4800,1400,6660,23400,2218.225,4127.765,7392.723,44893,89735,184819,1774.58,4953.318,13306.901
STD-MF-acm_Arab-025K-TEXT,184971.493518,351035.041518,808521.029006,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,text,CANON-025K,primary_measured_feature,acm_Arab,Arab,MEASURED_COMMON_BENCHMARK,flores:acm_Arab,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,b8bef738661551383cbdcfda0602fedf4b0b687a3aa5d767caa7d7557957f79c,25000,1.28423171,1.364800235,1.464765615,2.97671253,0.458492455,0.861024809,1.585088165,127461.658073,220696.232765,408311.264031,38759.835445,57088.808754,131959.764975,18750,73250,268250,25,100,300,87.5,416.25,1462.5,,,,,,,,,
STD-MF-acm_Arab-025K-ACCESSIBLE-PUBLICATION,189621.493518,376472.541518,1014521.029006,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,accessible_publication,CANON-025K,primary_measured_feature,acm_Arab,Arab,MEASURED_COMMON_BENCHMARK,flores:acm_Arab,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,b8bef738661551383cbdcfda0602fedf4b0b687a3aa5d767caa7d7557957f79c,25000,1.28423171,1.364800235,1.464765615,2.97671253,0.458492455,0.861024809,1.585088165,130286.658073,232821.232765,474811.264031,39587.960445,63120.058754,186459.764975,19746.875,80531.25,353250,25,100,300,87.5,416.25,1462.5,,,,,,,,,
STD-MF-acm_Arab-025K-AUDIO,261206.932698,459189.05885,1015895.246656,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,audio,CANON-025K,primary_measured_feature,acm_Arab,Arab,MEASURED_COMMON_BENCHMARK,flores:acm_Arab,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,b8bef738661551383cbdcfda0602fedf4b0b687a3aa5d767caa7d7557957f79c,25000,1.28423171,1.364800235,1.464765615,2.97671253,0.458492455,0.861024809,1.585088165,193173.243573,293936.244515,507799.544781,42737.530575,71986.811104,182240.819387,25296.15855,93266.003231,325854.882487,25,100,300,87.5,416.25,1462.5,109.065,196.19,347.882,,,,,,
STD-MF-acm_Arab-025K-CAPTIONS,201024.389893,453395.059143,1028235.871256,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,captions,CANON-025K,primary_measured_feature,acm_Arab,Arab,MEASURED_COMMON_BENCHMARK,flores:acm_Arab,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,b8bef738661551383cbdcfda0602fedf4b0b687a3aa5d767caa7d7557957f79c,25000,1.28423171,1.364800235,1.464765615,2.97671253,0.458492455,0.861024809,1.585088165,135488.106261,254816.23864,481549.544781,43575.704358,91208.814629,205198.045725,21960.579275,107370.005875,341488.28075,25,100,300,87.5,416.25,1462.5,,,,2208,4266,8698,,,
