authorization_id,authorization_status,authorization_tier,reason,edition_target_id,canonical_language_target_id,regional_stratum_id,evidence_identity_id,source_lane,source_record_id,evidence_role,measure_class,population_unit,population_low_persons,population_base_persons,population_high_persons,population_bound_type,normalized_population_low_persons,normalized_population_high_persons,population_definition,reference_year,territory,script_or_mode,source_ids,source_urls,source_locators,source_registry_row_hashes,target_binding,population_rankability_status,rank_eligibility_source_label,additivity_class,overlap_group,target_exactness,target_row_sha256,evidence_row_sha256,source_evidence_row_sha256,local_work_exclusion,synthetic_or_model_prior
auth:canonical:canonical:pop:0bc384a44a55e0b2b57a72bd,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,edition-target:lang:plg-AR,lang:plg-AR,,canonical:pop:0bc384a44a55e0b2b57a72bd,legacy_canonical_population,pop:0bc384a44a55e0b2b57a72bd,language_population_or_context,percentage_only,percent_of_self_identified_people_speak_or_understand_own_language,,,,NONE,,,Share of the self-identified Pilagá people who speak or understand the people's language; denominator count is not encoded here.,2022,,,SRC_AMAR_ARG_INDEC_2022,https://www.indec.gob.ar/ftp/cuadros/poblacion/censo2022_poblacion_indigena.pdf,,027D5DC42BC7608F18FF375E1661367F369D5EC1439FD9A4348A63FFF45E67B7,CONTEXT_NO_INHERITANCE,INSUFFICIENT_PUBLIC_EVIDENCE,context_only:source_row_unranked,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,exact,ea754b9cfb20f8bb4cbb1cc72acb2417d55882e2754f7bd7d6ddb8c55f8930d2,04108eac9a760109d239bb9236eae34de37cb4b3209ea602071d9051121bed45,9a2430704f6194bd05730c63168f50242b8bac688332640bdbcf8496f1ae6970,true,false
auth:canonical:canonical:pop:0d1a88a9d77adca9e17f7173,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,edition-target:lang:lo-Laoo-LA,lang:lo-Laoo-LA,,canonical:pop:0d1a88a9d77adca9e17f7173,legacy_canonical_population,pop:0d1a88a9d77adca9e17f7173,language_population_or_context,ethnicity_or_identity_proxy,persons_ethnicity_proxy,,3450000,,POINT,3450000,3450000,Rounded ethnic-Lao count derived from 53.2% of the 2015 census population; not a language-use census.,2015,,,LAO_CENSUS_2015,https://lao.unfpa.org/en/publications/results-population-and-housing-census-2015-english-version,,3EA9F4CBC8E57BD6C018FC163BF679D409036D64B67931E035D2D940CC00811D,CONTEXT_NO_INHERITANCE,INSUFFICIENT_PUBLIC_EVIDENCE,context_only:measure_class_ethnicity_or_identity_proxy,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,exact,0709572edeb78d6e4649f3d99c90e8a10d14fea6eec962f41e802383815c7d84,bb0567f981c0e0542679a1bf4a3405917ac8beeef80373cfd4ddab5771674a72,9917bb66ab5851f8982adcd7ec4f38954d22dbfcfb03f9e53a57909d1d9fce18,true,false
auth:canonical:canonical:pop:0ea1c757685c2d2d888ffedf,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,edition-target:lang:mh-Latn-MH,lang:mh-Latn-MH,,canonical:pop:0ea1c757685c2d2d888ffedf,legacy_canonical_population,pop:0ea1c757685c2d2d888ffedf,language_population_or_context,percentage_only,percent_age5plus_speaking,,,,NONE,,,People aged 5+ reported speaking Marshallese,2021,,,OIO_F4F04B63A55A,https://prdrse4all.spc.int/sites/default/files/marshall_islands_census_report_2021.pdf,,C19FF2CA1ADDECAAC79BC467EA28DBA96650FB6493BE36643A65F2B43135B881,CONTEXT_NO_INHERITANCE,INSUFFICIENT_PUBLIC_EVIDENCE,context_only:source_row_unranked,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,exact,3f7e6f183f04ec3b210fb947c1484f6cb87e671ed069d995177c0114d6bd3ebf,aeddc1c65ae1d9b4c3f988ec0831185b5964c8fbbb045a809059e035d0f141fd,96dc6f23e24aecbbb816ec5fe014b4c047a0feac4cc82f46d5301db9a6263541,true,false
auth:canonical:canonical:pop:0febc04682405966e45d0186,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,edition-target:lang:ja-Jpan-JP,lang:ja-Jpan-JP,,canonical:pop:0febc04682405966e45d0186,legacy_canonical_population,pop:0febc04682405966e45d0186,stage_opportunity,enrolment,persons,,92442,,POINT,92442,92442,Residence-status Student holders enrolled in university undergraduate programs,2025,,,JPN-S007,https://www.studyinjapan.go.jp/ja/statistics/enrollment/data/2605291000.html,,CE22A4A4E97D0A11DE61E21DF0D9B54A3BA72F8C4005256DDEFE03C4FB4ADB6E,CONTEXT_NO_INHERITANCE,INSUFFICIENT_PUBLIC_EVIDENCE,context_only:source_row_unranked,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,exact,eceefa302187a984fb6cf9c7370fc41cd83128abc68eaf0249bba7562eb93cda,f5db9ebb16d2d6276a745ba1a2a893dafb4fc54fb1fdd9381a3befb1d8ee4f90,b2f5aaf01de31b94986187f28ff8ea86dc1145462689b0a98435258b8189154a,true,false
auth:canonical:canonical:pop:122da67a31b6e9f10514b3b8,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,edition-target:lang:zh-Hans-CN:written,lang:zh-Hans-CN:written,,canonical:pop:122da67a31b6e9f10514b3b8,legacy_canonical_population,pop:122da67a31b6e9f10514b3b8,stage_opportunity,enrolment,persons,,5423500,,POINT,5423500,5423500,Web-based higher-education learners enrolled in 2025,2025,,,SRC_MOE_EDU_2025,https://www.moe.gov.cn/jyb_sjzl/sjzl_fztjgb/202607/t20260706_1442870.html,,B52E80E9543F76C3C5AA1E0D34BB3BACB35E3EE16BE5FF34A767A525F9D11E45,CONTEXT_NO_INHERITANCE,INSUFFICIENT_PUBLIC_EVIDENCE,context_only:measure_class_enrolment,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,exact,a5cf0c92ef2bcbeea0b5126e5a8bd668d096530b439050f944693d6deb68f813,60ae522849c9652305636bbd01e5eedcc4ea784b8e4f9a72c33e5f6d9662e5f7,bea435fc01a3d911cd2790ed3d850f6d7927b0b7c2de50a7853dc9ed7dc7ba2e,true,false
auth:canonical:canonical:pop:124acde14997257ccf4fbab1,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,edition-target:lang:tca-CO,lang:tca-CO,,canonical:pop:124acde14997257ccf4fbab1,legacy_canonical_population,pop:124acde14997257ccf4fbab1,language_population_or_context,speaker_or_reported_ability,persons_named_language_speaker_estimate,,4512,,POINT,4512,4512,Named-language speaker estimate in the national decennial language plan.,,,,SRC_AMAR_COL_LANG_PLAN,https://dokumen.pub/plan-decenal-de-lenguas-nativas-de-colombia-9789587534948.html,,D680809313AF1AA8C50F00E3E247C4BE3C83A6CF95D8F680E433499B05613031,CONTEXT_NO_INHERITANCE,INSUFFICIENT_PUBLIC_EVIDENCE,context_only:missing_reference_year_partial_identification,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,exact,ccb9b606d4c91ebb9191f6ea1fe72c672bab22f595f850c751a268c477696254,f9acabeb88326e543ee1754164e1559f215cc18f194b818912d11273c3a307e6,7ef6ac79f0750d02ac720bd7e8034b68456c79b6b5ac61880006752a6de869e7,true,false
auth:canonical:canonical:pop:132d9d37cb993953ece8aff0,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,edition-target:lang:mtp-AR,lang:mtp-AR,,canonical:pop:132d9d37cb993953ece8aff0,legacy_canonical_population,pop:132d9d37cb993953ece8aff0,language_population_or_context,percentage_only,percent_of_self_identified_people_speak_or_understand_own_language,,,,NONE,,,Share of the self-identified Weenhayek people who speak or understand the people's language; denominator count is not encoded here.,2022,,,SRC_AMAR_ARG_INDEC_2022,https://www.indec.gob.ar/ftp/cuadros/poblacion/censo2022_poblacion_indigena.pdf,,027D5DC42BC7608F18FF375E1661367F369D5EC1439FD9A4348A63FFF45E67B7,CONTEXT_NO_INHERITANCE,INSUFFICIENT_PUBLIC_EVIDENCE,context_only:source_row_unranked,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,exact,a25c076173ebfed07b2673365463290fa1d1e0bb4ff83df723d59581fe9f492e,e096d800400ab87dc5a94ec66abdbd531183269b61fbb9d8802cdd8941723241,dcd170df137f294d76d3fd49c7deec6308d540525f4524dd106c396cc7be6489,true,false
auth:canonical:canonical:pop:13469bc5808556f0312a2d3e,ADMIT,A_DIRECT_TYPED_PERSON,exact target + direct typed person measure + source-resolved evidence,edition-target:lang:pon-Latn-FM,lang:pon-Latn-FM,,canonical:pop:13469bc5808556f0312a2d3e,legacy_canonical_population,pop:13469bc5808556f0312a2d3e,language_population_or_context,home_or_first_language,persons_age5plus_home_language,17787,17787,17787,POINT,17787,17787,People aged 5+ reporting the named home language,2023,,,OIO_EA133B14931A,https://www.pacificweb.org/library/preview.php?file=fsm/states/2023FSMMunicipality.xlsx,,581B729BAD4DC52E4F607C06D9DD508B7904B213E0F5C4C829E2F1881ECC59FF,DIRECT_TARGET_ONLY,POINT_DISTRIBUTION,eligible_direct_typed_measure,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,exact,e6c07107a542435f051c65f3e60cacea1a6054b901303c13ec1d6f2d20cf513e,2141ad8dd7c42ce9e9884e6bb6699863087d2a79bb6d935a7b4ecceb16d99100,572cbd7c5c39c39f7cf98cde4e526a036de4051fd4a2304fdcfe042d170461d5,true,false
auth:canonical:canonical:pop:13a2f93c14c2492f765ccdd3,EXCLUDE,none,target identity is unresolved/macro/context,edition-target:macro:AMAR_MEX_NAHUATL_LOCALITY_REQUIRED,macro:AMAR_MEX_NAHUATL_LOCALITY_REQUIRED,,canonical:pop:13a2f93c14c2492f765ccdd3,legacy_canonical_population,pop:13a2f93c14c2492f765ccdd3,language_population_or_context,speaker_or_reported_ability,persons_age3plus_language_speakers_aggregate,,1651958,,POINT,1651958,1651958,People age 3+ reported under the census aggregate Náhuatl; not assignable to an INALI variety.,2020,,,SRC_AMAR_MEX_INEGI_2020,https://www.inegi.org.mx/contenidos/programas/ccpv/2020/doc/Censo2020_Principales_resultados_EUM.pdf,,A33A11D9FFC09CABAF9900A0F8AC0C42ADFE2028767AC6406421DC16F59D248D,CONTEXT_NO_INHERITANCE,INSUFFICIENT_PUBLIC_EVIDENCE,context_only:source_row_unranked,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,unresolved_macro,b2b6d0aeb04a8d680717d248b6e5a952555850553c1128c621db3a4adb1985ae,1f0a595ae3ce9471d2bfd57b23a7e003135ed98b2d5637a4022c9d82c9893ba6,856fd82fd660fe88204e7ae8efb02b8fc7a0413060baee8eb07dcd095fdfd7e3,true,false
auth:canonical:canonical:pop:141c2af19850479410aacb44,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,edition-target:lang:rap-Latn-CL,lang:rap-Latn-CL,,canonical:pop:141c2af19850479410aacb44,legacy_canonical_population,pop:141c2af19850479410aacb44,language_population_or_context,speaker_or_reported_ability,persons_age5plus_speak_or_understand,7006,7006,7006,POINT,7006,7006,People age 5+ nationwide reporting that they speak or understand Rapa Nui; combined ability question,2024,,,OIO_A7D1D42EC130,https://censo2024.ine.gob.cl/wp-content/uploads/2025/12/sintesis_resultados_censo2024.pdf,,BFF05F428BCB22BEE1A2F4B0086AC2506EB34B8AA5029EDF1748E57F3AE980F5,CONTEXT_NO_INHERITANCE,INSUFFICIENT_PUBLIC_EVIDENCE,context_only:source_row_unranked,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,exact,328078576823355505d06ab903550d526e00bbb7678deb3b189aa18ad4b13ff1,f603334e4557f4a193876fcbcb49de3547c5715357efccda44aebe23b4e23834,301ace4b8941f6b44e027f3ce2afd64de72227b6bbbd558383ff5fffb0539c6b,true,false
auth:canonical:canonical:pop:14603b503b0999e150581667,ADMIT,A_DIRECT_TYPED_PERSON,exact target + direct typed person measure + source-resolved evidence,edition-target:lang:cac-GT,lang:cac-GT,,canonical:pop:14603b503b0999e150581667,legacy_canonical_population,pop:14603b503b0999e150581667,language_population_or_context,home_or_first_language,persons_age4plus_mother_tongue,,58592,,POINT,58592,58592,People age 4+ reporting Chuj as mother tongue.,2018,,,SRC_AMAR_GTM_INE_2018,https://censo2018.ine.gob.gt/archivos/resultados_censo2018.pdf,,4C646DEC532104F47E31C744EDC13A0E85B3FB2C4FBE2C8C0258AC44CD2B7790,DIRECT_TARGET_ONLY,POINT_DISTRIBUTION,eligible_direct_typed_measure,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,exact,e6fdea181c61a7cf64d2d2765bf29bb302d43ff5ef7198b033928c4b21f1864a,cb09aa93d2969cad3c9ecd68b9f91690f9e397b52e885c383843ecd7e13a359a,40d3a4d43bbbaf729acd2a3d2b49e51137309fca52181b479c5c72a1792349fe,true,false
auth:canonical:canonical:pop:1575dbef18144b6e088d695f,ADMIT,A_DIRECT_TYPED_PERSON,exact target + direct typed person measure + source-resolved evidence,edition-target:lang:bho-Deva-NP,lang:bho-Deva-NP,,canonical:pop:1575dbef18144b6e088d695f,legacy_canonical_population,pop:1575dbef18144b6e088d695f,language_population_or_context,l1,persons_L1,1820795,1820795,1820795,POINT,1820795,1820795,Census mother-tongue count,2021,,,NPL_LANG_2021,https://censusnepal.cbs.gov.np/results/files/result-folder/Language%20in%20Nepal.pdf,,CD87291B81AF1ED1EA603E7E87B546F1AFE4B99280BA8CF67C8C8EA7E93F37B3,DIRECT_TARGET_ONLY,POINT_DISTRIBUTION,eligible_direct_typed_measure,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,exact,0059469a311fbcfcb3473d1fe2c3519e3283bdeb8c4d8f342ddcad0cd4a22d7e,d8a7e0304656977eab95b8c8ad034f9cd98e4f7a0945da1cdde92b1ee9c214d6,028eb29718f4f2d4cc40a2c0c19dcd607f95f98456bc08485600e95ba88cfec5,true,false
auth:canonical:canonical:pop:1599a45394c261baef7f6b5d,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,edition-target:lang:so-Latn-ET,lang:so-Latn-ET,,canonical:pop:1599a45394c261baef7f6b5d,legacy_canonical_population,pop:1599a45394c261baef7f6b5d,language_population_or_context,persons_basis_not_stated,people,,4609274,,POINT,4609274,4609274,2007 Ethiopia mother-tongue count for Somali overall,2007,,,SRC_ESS_CENSUS_2007,https://drs.ess.gov.et/bitstreams/61d74990-69a7-4f11-8e91-9234ca31d94f/download,,E336101AC740BA415A85E4B0CFBAB6ABB68C59FD199867AA2CA8BA3DE8CFE18C,CONTEXT_NO_INHERITANCE,INSUFFICIENT_PUBLIC_EVIDENCE,context_only:measure_class_persons_basis_not_stated,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,exact,87dc96d7d9b9bfc701bf508ed14298f5c740c53825b1605db701ac2b60f3588e,3884aef680b92d0d694a16492a9c02d55009032b5401e21e6ef9b1e232dc66da,9d2f152524ff46c337bb31a227b47302d68374eb6a11ee461f7f84721e201407,true,false
auth:canonical:canonical:pop:159fe34a7c15edc5d3942d40,EXCLUDE,none,target identity is unresolved/macro/context,edition-target:macro:AMAR_MEX_ZAPOTEC_LOCALITY_REQUIRED,macro:AMAR_MEX_ZAPOTEC_LOCALITY_REQUIRED,,canonical:pop:159fe34a7c15edc5d3942d40,legacy_canonical_population,pop:159fe34a7c15edc5d3942d40,language_population_or_context,speaker_or_reported_ability,persons_age3plus_language_speakers_aggregate,,490845,,POINT,490845,490845,People age 3+ reported under the census aggregate Zapotec; not assignable to a local variety.,2020,,,SRC_AMAR_MEX_INEGI_2020,https://www.inegi.org.mx/contenidos/programas/ccpv/2020/doc/Censo2020_Principales_resultados_EUM.pdf,,A33A11D9FFC09CABAF9900A0F8AC0C42ADFE2028767AC6406421DC16F59D248D,CONTEXT_NO_INHERITANCE,INSUFFICIENT_PUBLIC_EVIDENCE,context_only:source_row_unranked,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,unresolved_macro,43d5b97bc8c0a74fd2530b2169f44e82e954cd5072065bacff3ce1533d63fe8b,94d73e54f2fe0989c108e61b075e626b93da07670a34abd3107a7eb593f65de0,9810191a86a8ff5a6461e6bafd2b2fb69cbb33de54a9786590b809d21b03b2f5,true,false
auth:canonical:canonical:pop:15ce6665932281053a92aacb,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,edition-target:lang:gcf-GP,lang:gcf-GP,,canonical:pop:15ce6665932281053a92aacb,legacy_canonical_population,pop:15ce6665932281053a92aacb,language_population_or_context,percentage_only,percent_adults_age15plus_language_mastery,,,,NONE,,,Adult age 15+ mastery share in 2019–2020; not a headcount.,2019-2020,,,SRC_AMAR_FRA_CREOLE_2019_20,https://www.bnsp.insee.fr/ark:/12148/bc6p089kb96/f1.pdf,,82486ED3EA9B34878E17A43C68E7ECEE6E3E670940AE062A1C7DD6BB0C0357FA,CONTEXT_NO_INHERITANCE,INSUFFICIENT_PUBLIC_EVIDENCE,context_only:source_row_unranked,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,exact,146b38f529f8c2b824893ffe4685a03f4ab488681ce9298d3063e1ae7e45acd1,ea7f29f359ab2c934225716c86b4d82c92517d1b40dbeac391ffe164e4e298cd,2bbca39546dda95235856a2d93ba5181ac352f402dcc12420889257c64c6e708,true,false
auth:canonical:canonical:pop:15f112591a81374743bc3e66,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,edition-target:lang:ha-Latn-NG,lang:ha-Latn-NG,,canonical:pop:15f112591a81374743bc3e66,legacy_canonical_population,pop:15f112591a81374743bc3e66,language_population_or_context,speaker_estimate_lower_bound,people,80000000,,,LOWER_BOUND,80000000,,Institutional lower-bound estimate for Nigeria; upper bound not stated.,2026,,,SRC_UNESCO_HAUSA_2026,https://www.unesco.org/en/articles/african-languages-blind-spot-ai,,91E509053159435311558EB66C42C4FB8971CEB6C53706ED9025880DFC10120A,CONTEXT_NO_INHERITANCE,INSUFFICIENT_PUBLIC_EVIDENCE,context_only:keep_target_unranked,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,exact,aaf530afe08986428911d4f41465f248d17ebe29b0c16bb68afe21d1946db9ca,510e6705814280bdda9733af540cd60fa4f89221a2b1abd96d26a308a870bb54,55eaeeb7b381fa42d05cceecd17f8f6784241048962e5fa901f8a2e097ea1d7f,true,false
auth:canonical:canonical:pop:161c1a9a3b5fe3578f628f35,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,edition-target:lang:cab-BZ,lang:cab-BZ,,canonical:pop:161c1a9a3b5fe3578f628f35,legacy_canonical_population,pop:161c1a9a3b5fe3578f628f35,language_population_or_context,percentage_only,percent_population_age4plus_multiple_response_speaking_ability,,,,NONE,,,"Share of population age 4+ reporting ability to speak Belize Garifuna; multiple languages allowed, not a mother-tongue share.",2022,,,SRC_AMAR_BLZ_SIB_2022,https://sib.org.bz/wp-content/uploads/CensusKeyFindingsReport_2022.pdf,,C25F78E733837AB5DC21AC91D27FB8E5B0FFE8CE5A770FA60E1418BD7CFD93F4,CONTEXT_NO_INHERITANCE,INSUFFICIENT_PUBLIC_EVIDENCE,context_only:source_row_unranked,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,exact,5bbed327f0f6cc0c91e2afcbc81a92e37410957dfb961a508c9037238dc48606,5564016b64d924a0ace8d43676cced0021a18e8dc9ce0d4a07f66a6a86c4b2d7,545f22eb4dcdf5d18538b358d4b4c3c6a003af3e7d3ce40e758a1f227d12a60b,true,false
auth:canonical:canonical:pop:166940960f3e75dade277ada,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,edition-target:lang:gil-Latn-TV-x-nui,lang:gil-Latn-TV-x-nui,,canonical:pop:166940960f3e75dade277ada,legacy_canonical_population,pop:166940960f3e75dade277ada,language_population_or_context,percentage_only,percent_age5plus_literate,,,,NONE,,,People aged 5+ reported literate in Nuian,2022,,,OIO_0C068ED806B3,https://stats.gov.tv/download/85/population-and-housing-census/1836/tuvalu_2022_census_report,,7920972D66B0A9A4331BBA95A37CEBD74DC53955BD8FD49C2ABA954592F3DD62,CONTEXT_NO_INHERITANCE,INSUFFICIENT_PUBLIC_EVIDENCE,context_only:source_row_unranked,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,exact,b95e14e77d6db7196d1124e808d774fc9c58c39a088da771a38176896575d8d5,7028f2fdd473b5a378b5a93cb3ca8bc11348e8cb5836363f4152d1a6bb3a26dc,0e860f78d4194c2aad9f272a6e86d7395fe498c22908882e31a246d3848817af,true,false
auth:canonical:canonical:pop:1698830a17c6f59ef42306e5,ADMIT,A_DIRECT_TYPED_PERSON,exact target + direct typed person measure + source-resolved evidence,edition-target:lang:moe-CA,lang:moe-CA,,canonical:pop:1698830a17c6f59ef42306e5,legacy_canonical_population,pop:1698830a17c6f59ef42306e5,language_population_or_context,speaker_or_reported_ability,persons_2021_language_knowledge,,10740,,POINT,10740,10740,People reporting knowledge of Innu-Aimun; mother-tongue count 9430. Counts randomly rounded.,2021,,,SRC_AMAR_CAN_ALGONQ_2021,https://www150.statcan.gc.ca/n1/pub/41-20-0002/412000022025002-eng.htm,,87059F4EDC74D23ECD58E875C042C0C4F79A898243CB5071FA01A64292112D60,DIRECT_TARGET_ONLY,POINT_DISTRIBUTION,eligible_direct_typed_measure,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,exact,7ba61d4403a7dbff210b6863782bcab45d10ba1ebed64ca59816ec8e9b0ef7c2,356a926a7c8ab9d6bb860cf5e5957be368c1992a0d10aba42a88a78b046803a6,ab4e139781a7e06300ebbeab2e18e378ae6dd459106e48e6fa164b78ccf87192,true,false
auth:canonical:canonical:pop:17cf10e73d97cfe655727995,EXCLUDE,none,target binding is CONTEXT_NO_INHERITANCE,edition-target:lang:tkl-Latn-TK,lang:tkl-Latn-TK,,canonical:pop:17cf10e73d97cfe655727995,legacy_canonical_population,pop:17cf10e73d97cfe655727995,language_population_or_context,proxy,persons_population_count_scope,1647,1647,1647,POINT,1647,1647,"Population count including Tokelau public-service families based in Samoa; 1,480 were on atolls on census night",2019,,,OIO_6B422DE3E061,https://www.tokelau.org.nz/site/tokelau/2019%20Tokelau%20Population%20Count.pdf,,74825E027058B15D227E156D9517010FC1B0F0A46E1D1F5986EB7672C5D0EF72,CONTEXT_NO_INHERITANCE,INSUFFICIENT_PUBLIC_EVIDENCE,context_only:source_row_unranked,non_additive; never sum with another measure or measure class without a proved disjoint-person crosswalk,,exact,66c5fffe9fef9cde82bca9e7231f58ecec38515a8b5f907227eb86e7db00327d,5819cbef234278bdc42da448daea3722a004e82b838815dd76e4aa9173202c8b,74db11104dfff32ff36f198fd4b16f5503be271a47e31056b2d324050771b73e,true,false
